freq,unit,sector,cofog99,na_item,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,MIO_EUR,S13,GF0106,TE,IE	9.5 	9.9 	9.8 	10.2 	10.9 	11.8 	12.0 
A,MIO_EUR,S13,GF0106,TE,IS	38.8 	30.0 	339.7 	48.2 	53.3 	62.9 	55.5 
A,MIO_EUR,S13,GF0106,TE,IT	3744.0 	3946.0 	3651.0 	3754.0 	3717.0 	3521.0 	3696.0 
A,MIO_EUR,S13,GF0106,TE,LT	14.3 	41.5 	60.2 	19.2 	27.4 	22.9 	-7.1 
A,MIO_EUR,S13,GF0106,TE,LU	22.7 	22.0 	24.1 	24.9 	29.7 	28.7 	30.2 
A,MIO_EUR,S13,GF0106,TE,LV	7.2 	2.2 	4.3 	6.3 	6.8 	4.8 	6.7 
A,MIO_EUR,S13,GF0106,TE,MT	27.5 	30.0 	40.8 	34.4 	39.5 	48.8 	44.5 
A,MIO_EUR,S13,GF0106,TE,NL	51.0 	52.0 	54.0 	53.0 	57.0 	58.0 	56.0 
A,MIO_EUR,S13,GF0106,TE,NO	138.7 	98.8 	94.5 	89.5 	96.7 	84.8 	88.5 
A,MIO_EUR,S13,GF0106,TE,PL	277.0 	186.6 	216.6 	287.6 	304.8 	276.9 	230.9 
A,MIO_EUR,S13,GF0106,TE,PT	80.6 	60.6 	68.7 	82.5 	89.7 	88.6 	100.9 p
A,MIO_EUR,S13,GF0106,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0106,TE,SE	251.1 	280.4 	286.5 	297.7 	291.1 	251.5 	268.8 
A,MIO_EUR,S13,GF0106,TE,SI	110.5 	116.9 	124.8 	132.5 	127.6 	121.7 	136.0 
A,MIO_EUR,S13,GF0106,TE,SK	34.7 	23.5 	42.1 	20.7 	40.1 	28.4 	25.5 
A,MIO_EUR,S13,GF0107,TE,AT	8721.6 	8099.0 	7391.1 	6794.3 	6239.6 	5721.2 	5062.8 
A,MIO_EUR,S13,GF0107,TE,BE	12913.9 	12458.7 	11362.8 	10648.2 	10186.6 	9783.9 	9311.6 
A,MIO_EUR,S13,GF0107,TE,BG	421.1 	430.3 	424.4 	371.5 	343.4 	323.8 	334.6 
A,MIO_EUR,S13,GF0107,TE,CH	3706.5 	3283.1 	2856.9 	2356.9 	2270.3 	2209.2 	2001.3 
A,MIO_EUR,S13,GF0107,TE,CY	543.5 	483.2 	494.8 	508.2 	522.7 	475.5 	444.2 
A,MIO_EUR,S13,GF0107,TE,CZ	1890.3 	1714.8 	1504.7 	1664.0 	1716.0 	1818.9 	1982.0 
A,MIO_EUR,S13,GF0107,TE,DE	45693.0 	40425.0 	36558.0 	33599.0 	29823.0 p	23827.0 p	22603.0 p
A,MIO_EUR,S13,GF0107,TE,DK	4439.2 	3979.3 	2504.9 	2593.5 	2437.4 	1862.2 	2013.0 
A,MIO_EUR,S13,GF0107,TE,EA19	261698.6 	245859.0 	233796.3 	227124.9 	208537.5 	186076.0 	193125.6 
A,MIO_EUR,S13,GF0107,TE,EA20	263444.4 	247560.6 	235370.3 	228541.8 	209931.9 	187233.0 	194159.2 
A,MIO_EUR,S13,GF0107,TE,EE	32.1 	31.7 	27.9 	24.4 	20.2 	23.9 	21.1 
A,MIO_EUR,S13,GF0107,TE,EL	6703.0 	6076.0 	6011.0 	6524.0 	5888.0 	5305.0 	5033.0 
A,MIO_EUR,S13,GF0107,TE,ES	35525.0 	32859.0 	30992.0 	30868.0 	29374.0 	26084.0 	26914.0 p
A,MIO_EUR,S13,GF0107,TE,EU27_2020	287418.2 	269972.9 	255677.5 	248733.8 	230400.3 	206645.9 	213900.4 
A,MIO_EUR,S13,GF0107,TE,FI	2680.0 	2562.0 	2453.0 	2377.0 	2224.0 	1838.0 	1449.0 
A,MIO_EUR,S13,GF0107,TE,FR	47282.0 	44917.0 	43479.0 	43718.0 	38336.0 	32637.0 p	37667.0 p
A,MIO_EUR,S13,GF0107,TE,HR	1745.8 	1701.7 	1574.0 	1417.0 	1394.3 	1157.1 	1033.6 
A,MIO_EUR,S13,GF0107,TE,HU	3966.4 	3705.9 	3500.6 	3311.8 	3415.3 	3334.4 	3607.2 
A,MIO_EUR,S13,GF0107,TE,IE	6977.3 	6302.8 	5945.8 	5356.8 	4670.6 	3878.3 	3342.7 
A,MIO_EUR,S13,GF0107,TE,IS	1092.2 	1162.4 	1279.2 	1128.6 	987.2 	789.8 	776.4 
A,MIO_EUR,S13,GF0107,TE,IT	71300.0 	69862.0 	68917.0 	67981.0 	63868.0 	60691.0 	67052.0 
A,MIO_EUR,S13,GF0107,TE,LT	656.2 	613.7 	561.3 	501.1 	507.2 	406.1 	311.4 
A,MIO_EUR,S13,GF0107,TE,LU	307.0 	304.6 	327.0 	309.3 	285.4 	223.7 	209.0 
A,MIO_EUR,S13,GF0107,TE,LV	365.3 	320.7 	310.8 	265.1 	254.8 	232.1 	193.9 
A,MIO_EUR,S13,GF0107,TE,MT	236.4 	223.5 	211.7 	198.9 	192.6 	181.3 	179.1 
A,MIO_EUR,S13,GF0107,TE,NL	10459.0 	9630.0 	8711.0 	8069.0 	7467.0 	6778.0 	6146.0 
A,MIO_EUR,S13,GF0107,TE,NO	2921.2 	2531.2 	2339.6 	2447.5 	2559.5 	2150.1 	1842.9 
A,MIO_EUR,S13,GF0107,TE,PL	7801.2 	7555.9 	7628.9 	7455.8 	7641.8 	7191.6 	6663.6 
A,MIO_EUR,S13,GF0107,TE,PT	8546.4 	7991.8 	7642.3 	7129.4 	6565.1 	6006.3 	5367.8 p
A,MIO_EUR,S13,GF0107,TE,RO	2578.1 	2424.8 	2295.9 	2295.7 	2655.1 	3159.3 	3564.9 
A,MIO_EUR,S13,GF0107,TE,SE	2877.4 	2601.3 	2447.7 	2499.7 	2259.4 	1722.8 	1575.8 
A,MIO_EUR,S13,GF0107,TE,SI	1300.7 	1265.2 	1116.1 	948.2 	859.9 	782.6 	673.7 
A,MIO_EUR,S13,GF0107,TE,SK	1456.3 	1433.2 	1283.6 	1304.9 	1252.8 	1201.2 	1144.2 
A,MIO_EUR,S13,GF0108,TE,AT	91.3 	58.9 	0.0 	34.0 	24.1 	51.8 	0.0 
A,MIO_EUR,S13,GF0108,TE,BE	0.0 	0.1 	0.0 	0.1 	0.0 	0.0 	0.1 
A,MIO_EUR,S13,GF0108,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S13,GF0108,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,MIO_EUR,S13,GF0108,TE,DE	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p	0.0 p
A,MIO_EUR,S13,GF0108,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,EA19	91.3 	59.0 	0.0 	34.1 	24.1 	51.8 	0.1 
A,MIO_EUR,S13,GF0108,TE,EA20	91.3 	59.0 	0.0 	34.1 	24.1 	51.8 	0.1 
A,MIO_EUR,S13,GF0108,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,MIO_EUR,S13,GF0108,TE,EU27_2020	91.3 	59.0 	0.0 	34.1 	24.1 	51.8 	0.1 
A,MIO_EUR,S13,GF0108,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,MIO_EUR,S13,GF0108,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,PT	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S13,GF0108,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0108,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF02,TE,AT	1912.1 	2122.0 	2192.1 	2240.2 	2390.7 	2348.9 	2416.3 
A,MIO_EUR,S13,GF02,TE,BE	3450.0 	3457.5 	3520.7 	3481.2 	3769.6 	4137.9 	4452.3 
A,MIO_EUR,S13,GF02,TE,BG	597.4 	541.7 	564.1 	649.9 	729.9 	917.1 	1141.1 
A,MIO_EUR,S13,GF02,TE,CH	4814.6 	4919.5 	4947.2 	4780.1 	5305.2 	5875.1 	5456.6 
A,MIO_EUR,S13,GF02,TE,CY	264.3 	292.3 	416.0 	409.4 	397.1 	414.0 	437.1 
A,MIO_EUR,S13,GF02,TE,CZ	1548.0 	1276.8 	1554.6 	1822.0 	1977.3 	2198.3 	2298.3 
A,MIO_EUR,S13,GF02,TE,DE	29147.0 	30588.0 	33221.0 	35406.0 	36863.0 p	38354.0 p	39959.0 p
A,MIO_EUR,S13,GF02,TE,DK	3052.4 	3149.9 	3438.8 	3570.3 	3512.4 	3644.0 	4095.9 
A,MIO_EUR,S13,GF02,TE,EA19	123286.0 	131891.4 	134209.5 	137833.4 	141754.0 	148283.1 	154205.9 
A,MIO_EUR,S13,GF02,TE,EA20	123842.3 	132435.9 	134747.6 	138415.0 	142348.4 	148839.2 	154788.2 
A,MIO_EUR,S13,GF02,TE,EE	389.0 	514.4 	485.6 	529.8 	587.5 	658.6 	640.0 
A,MIO_EUR,S13,GF02,TE,EL	4443.0 	3706.0 	4486.0 	4070.0 	3630.0 	4244.0 	5039.0 
A,MIO_EUR,S13,GF02,TE,ES	10416.0 	10888.0 	10374.0 	10283.0 	10537.0 	10548.0 	11718.0 p
A,MIO_EUR,S13,GF02,TE,EU27_2020	143407.3 	153532.5 	158649.9 	163038.2 	168353.5 	177902.0 	184804.6 
A,MIO_EUR,S13,GF02,TE,FI	2760.0 	2887.0 	2814.0 	2782.0 	2761.0 	3324.0 	2997.0 
A,MIO_EUR,S13,GF02,TE,FR	38499.0 	42727.0 	40765.0 	41574.0 	42414.0 	44279.0 p	43860.0 p
A,MIO_EUR,S13,GF02,TE,HR	556.3 	544.6 	538.1 	581.6 	594.4 	556.1 	582.3 
A,MIO_EUR,S13,GF02,TE,HU	755.9 	904.6 	1365.1 	1260.2 	1497.4 	1504.2 	1704.9 
A,MIO_EUR,S13,GF02,TE,IE	786.8 	822.4 	803.6 	935.3 	842.6 	912.1 	883.5 
A,MIO_EUR,S13,GF02,TE,IS	2.6 	3.8 	12.7 	4.6 	16.2 	15.8 	17.9 
A,MIO_EUR,S13,GF02,TE,IT	19710.0 	21975.0 	22280.0 	22193.0 	22677.0 	22581.0 	24794.0 
A,MIO_EUR,S13,GF02,TE,LT	469.5 	574.9 	686.7 	782.4 	802.7 	1132.6 	1031.1 
A,MIO_EUR,S13,GF02,TE,LU	141.0 	175.6 	195.7 	248.7 	237.1 	466.4 	316.4 
A,MIO_EUR,S13,GF02,TE,LV	249.4 	410.6 	446.1 	614.3 	580.8 	743.8 	783.0 
A,MIO_EUR,S13,GF02,TE,MT	77.9 	60.8 	70.9 	64.3 	93.3 	68.7 	88.8 
A,MIO_EUR,S13,GF02,TE,NL	7708.0 	8015.0 	8531.0 	9074.0 	10000.0 	10718.0 	11132.0 
A,MIO_EUR,S13,GF02,TE,NO	5355.1 	5274.5 	6019.7 	6347.2 	6879.1 	6469.2 	7140.9 
A,MIO_EUR,S13,GF02,TE,PL	6675.9 	6734.3 	7920.1 	8152.8 	8677.9 	9138.1 	9081.8 
A,MIO_EUR,S13,GF02,TE,PT	1835.2 	1592.4 	1720.1 	1784.2 	1672.6 	1632.8 	1729.6 p
A,MIO_EUR,S13,GF02,TE,RO	1389.1 	2848.6 	3347.2 	3414.9 	3744.1 	5169.8 	4649.1 
A,MIO_EUR,S13,GF02,TE,SE	5546.2 	5640.7 	5712.3 	5753.1 	5866.0 	6491.4 	7045.5 
A,MIO_EUR,S13,GF02,TE,SI	331.9 	378.1 	384.3 	443.5 	468.9 	493.7 	618.5 
A,MIO_EUR,S13,GF02,TE,SK	695.8 	704.5 	816.9 	918.0 	1029.1 	1225.6 	1310.2 
A,MIO_EUR,S13,GF0201,TE,AT	1732.1 	1931.4 	2050.4 	2096.3 	2251.5 	2210.5 	2271.1 
A,MIO_EUR,S13,GF0201,TE,BE	3338.2 	3261.8 	3317.7 	3334.3 	3628.5 	4006.7 	4296.4 
A,MIO_EUR,S13,GF0201,TE,BG	550.2 	513.9 	544.3 	625.4 	697.5 	851.4 	1051.3 
A,MIO_EUR,S13,GF0201,TE,CH	4201.5 	4265.6 	4335.9 	4200.3 	4699.5 	5240.3 	4848.6 
A,MIO_EUR,S13,GF0201,TE,CY	244.5 	270.2 	396.7 	389.7 	375.9 	392.5 	419.1 
A,MIO_EUR,S13,GF0201,TE,CZ	1406.5 	1118.2 	1373.2 	1628.5 	1756.3 	1930.7 	2048.9 
A,MIO_EUR,S13,GF0201,TE,DE	26118.0 	27438.0 	29859.0 	31891.0 	32929.0 p	34250.0 p	35495.0 p
A,MIO_EUR,S13,GF0201,TE,DK	2895.0 	2938.3 	3221.4 	3412.2 	3364.4 	3487.2 	3931.7 
A,MIO_EUR,S13,GF0201,TE,EA19	110086.8 	117106.7 	119532.4 	122381.7 	126355.6 	133214.0 	138154.5 
A,MIO_EUR,S13,GF0201,TE,EA20	110612.2 	117627.2 	120045.5 	122963.3 	126950.0 	133770.1 	138736.8 
A,MIO_EUR,S13,GF0201,TE,EE	372.3 	498.1 	470.5 	513.7 	569.9 	636.8 	614.8 
A,MIO_EUR,S13,GF0201,TE,EL	4443.0 	3706.0 	4486.0 	4070.0 	3630.0 	4244.0 	5034.0 
A,MIO_EUR,S13,GF0201,TE,ES	8938.0 	9455.0 	9024.0 	8893.0 	9248.0 	9234.0 	10205.0 p
A,MIO_EUR,S13,GF0201,TE,EU27_2020	128988.2 	137432.8 	142586.5 	146201.0 	151373.0 	161032.2 	167002.3 
A,MIO_EUR,S13,GF0201,TE,FI	2721.0 	2477.0 	2577.0 	2394.0 	2359.0 	2888.0 	2657.0 
A,MIO_EUR,S13,GF0201,TE,FR	33463.0 	36414.0 	34564.0 	34983.0 	35741.0 	38613.0 p	37917.0 p
A,MIO_EUR,S13,GF0201,TE,HR	525.3 	520.5 	513.1 	581.6 	594.4 	556.1 	582.3 
A,MIO_EUR,S13,GF0201,TE,HU	712.3 	854.2 	1316.3 	1210.4 	1432.4 	1459.8 	1650.1 
A,MIO_EUR,S13,GF0201,TE,IE	675.9 	709.8 	687.9 	810.1 	714.3 	780.5 	749.7 
A,MIO_EUR,S13,GF0201,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0201,TE,IT	18321.0 	20591.0 	20734.0 	20618.0 	21321.0 	20861.0 	23055.0 
A,MIO_EUR,S13,GF0201,TE,LT	381.1 	466.8 	558.9 	635.5 	653.6 	955.3 	819.2 
A,MIO_EUR,S13,GF0201,TE,LU	109.2 	143.2 	147.8 	208.0 	188.0 	413.0 	258.3 
A,MIO_EUR,S13,GF0201,TE,LV	232.4 	393.3 	424.2 	591.6 	555.4 	726.0 	760.0 
A,MIO_EUR,S13,GF0201,TE,MT	77.9 	60.8 	64.8 	64.1 	91.5 	66.8 	86.9 
A,MIO_EUR,S13,GF0201,TE,NL	6400.0 	6955.0 	7596.0 	8094.0 	9278.0 	9943.0 	10308.0 
A,MIO_EUR,S13,GF0201,TE,NO	4785.1 	4757.6 	5422.3 	5799.0 	6320.7 	5964.6 	6582.9 
A,MIO_EUR,S13,GF0201,TE,PL	6572.2 	6611.7 	7763.7 	7966.5 	8455.8 	8958.3 	8917.3 
A,MIO_EUR,S13,GF0201,TE,PT	1626.7 	1385.2 	1508.9 	1590.3 	1482.9 	1452.0 	1533.2 p
A,MIO_EUR,S13,GF0201,TE,RO	1350.4 	2807.0 	3298.5 	3359.1 	3678.0 	5071.1 	4569.3 
A,MIO_EUR,S13,GF0201,TE,SE	4889.4 	4962.4 	5023.7 	5035.5 	5038.7 	5503.7 	6096.9 
A,MIO_EUR,S13,GF0201,TE,SI	248.5 	288.7 	291.5 	345.6 	373.9 	392.7 	482.5 
A,MIO_EUR,S13,GF0201,TE,SK	644.0 	661.4 	773.2 	859.5 	964.2 	1148.2 	1192.3 
A,MIO_EUR,S13,GF0202,TE,AT	4.4 	2.9 	3.6 	3.1 	3.8 	4.2 	4.3 
A,MIO_EUR,S13,GF0202,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0202,TE,BG	36.4 	20.1 	10.9 	13.5 	21.4 	53.5 	79.2 
A,MIO_EUR,S13,GF0202,TE,CH	473.7 	494.6 	459.6 	435.7 	453.8 	469.1 	452.6 
A,MIO_EUR,S13,GF0202,TE,CY	4.3 	5.0 	4.3 	4.6 	5.3 	6.2 	4.4 
A,MIO_EUR,S13,GF0202,TE,CZ	9.6 	4.9 	8.8 	9.2 	7.4 	59.6 	40.0 
A,MIO_EUR,S13,GF0202,TE,DE	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p	0.0 p
A,MIO_EUR,S13,GF0202,TE,DK	78.0 	113.6 	139.1 	83.5 	71.4 	78.6 	78.8 
A,MIO_EUR,S13,GF0202,TE,EA19	80.6 	490.9 	334.6 	488.5 	517.4 	571.5 	533.1 
A,MIO_EUR,S13,GF0202,TE,EA20	81.3 	490.9 	334.6 	488.5 	517.4 	571.5 	533.1 
A,MIO_EUR,S13,GF0202,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0202,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0202,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,MIO_EUR,S13,GF0202,TE,EU27_2020	424.2 	848.0 	704.5 	820.1 	876.0 	1041.7 	1047.9 
A,MIO_EUR,S13,GF0202,TE,FI	-154.0 	221.0 	39.0 	201.0 	228.0 	249.0 	163.0 
A,MIO_EUR,S13,GF0202,TE,FR	154.0 	190.0 	206.0 	199.0 	197.0 	201.0 p	232.0 p
A,MIO_EUR,S13,GF0202,TE,HR	0.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0202,TE,HU	7.4 	5.7 	6.1 	5.2 	5.2 	2.0 	0.1 
A,MIO_EUR,S13,GF0202,TE,IE	29.1 	30.7 	31.8 	34.2 	30.6 	31.7 	32.3 
A,MIO_EUR,S13,GF0202,TE,IS	0.0 	0.7 	11.3 	3.2 	15.1 	15.8 	17.9 
A,MIO_EUR,S13,GF0202,TE,IT	5.0 	5.0 	4.0 	8.0 	7.0 	15.0 	26.0 
A,MIO_EUR,S13,GF0202,TE,LT	1.4 	1.3 	3.0 	2.7 	2.6 	12.4 	10.4 
A,MIO_EUR,S13,GF0202,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0202,TE,LV	5.6 	5.0 	11.0 	5.9 	7.7 	7.6 	7.3 
A,MIO_EUR,S13,GF0202,TE,MT	0.0 	0.0 	6.1 	0.2 	1.8 	1.9 	2.0 
A,MIO_EUR,S13,GF0202,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0202,TE,NO	296.2 	197.6 	192.5 	171.9 	159.6 	151.3 	175.4 
A,MIO_EUR,S13,GF0202,TE,PL	9.1 	3.7 	3.9 	3.7 	4.6 	6.6 	4.3 
A,MIO_EUR,S13,GF0202,TE,PT	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S13,GF0202,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0202,TE,SE	202.4 	209.1 	201.0 	216.5 	248.6 	269.9 	312.4 
A,MIO_EUR,S13,GF0202,TE,SI	26.4 	27.5 	23.9 	28.7 	31.7 	39.0 	49.8 
A,MIO_EUR,S13,GF0202,TE,SK	4.5 	2.4 	1.9 	1.2 	2.0 	3.5 	1.7 
A,MIO_EUR,S13,GF0203,TE,AT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0203,TE,BE	91.3 	170.5 	179.8 	119.3 	113.3 	102.3 	126.7 
A,MIO_EUR,S13,GF0203,TE,BG	8.2 	5.9 	7.0 	9.5 	10.3 	10.6 	8.0 
A,MIO_EUR,S13,GF0203,TE,CH	110.7 	131.4 	133.5 	125.1 	129.6 	142.5 	131.9 
A,MIO_EUR,S13,GF0203,TE,CY	15.5 	17.1 	15.0 	15.1 	15.9 	15.3 	13.6 
A,MIO_EUR,S13,GF0203,TE,CZ	40.7 	61.7 	56.5 	51.6 	60.6 	36.5 	41.5 
A,MIO_EUR,S13,GF0203,TE,DE	1784.0 	1907.0 	2064.0 	2129.0 	2417.0 p	2471.0 p	2629.0 p
A,MIO_EUR,S13,GF0203,TE,DK	14.7 	10.7 	11.2 	11.1 	9.6 	10.1 	12.9 
A,MIO_EUR,S13,GF0203,TE,EA19	6721.2 	7175.7 	7190.8 	7334.4 	7172.8 	7534.3 	7975.9 
A,MIO_EUR,S13,GF0203,TE,EA20	6721.2 	7175.7 	7190.8 	7334.4 	7172.8 	7534.3 	7975.9 
A,MIO_EUR,S13,GF0203,TE,EE	0.9 	1.1 	0.5 	0.6 	0.7 	0.6 	0.4 
A,MIO_EUR,S13,GF0203,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.0 
A,MIO_EUR,S13,GF0203,TE,ES	1128.0 	1096.0 	1117.0 	1122.0 	1051.0 	1059.0 	1270.0 p
A,MIO_EUR,S13,GF0203,TE,EU27_2020	7100.5 	7628.7 	7670.0 	7838.1 	7817.5 	8298.4 	8610.8 
A,MIO_EUR,S13,GF0203,TE,FI	119.0 	116.0 	122.0 	115.0 	100.0 	113.0 	100.0 
A,MIO_EUR,S13,GF0203,TE,FR	1973.0 	2189.0 	1955.0 	1972.0 	1869.0 	1914.0 p	1964.0 p
A,MIO_EUR,S13,GF0203,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0203,TE,HU	34.8 	44.3 	42.1 	44.2 	58.9 	41.6 	41.9 
A,MIO_EUR,S13,GF0203,TE,IE	44.1 	46.4 	48.4 	52.6 	59.7 	60.6 	61.4 
A,MIO_EUR,S13,GF0203,TE,IS	2.6 	3.1 	1.4 	1.5 	1.1 	0.0 	0.0 
A,MIO_EUR,S13,GF0203,TE,IT	1063.0 	1075.0 	1234.0 	1300.0 	1080.0 	1350.0 	1309.0 
A,MIO_EUR,S13,GF0203,TE,LT	: z	: z	3.5 	5.6 	6.7 	5.5 	5.0 
A,MIO_EUR,S13,GF0203,TE,LU	31.6 	31.8 	46.9 	40.0 	48.5 	52.8 	57.8 
A,MIO_EUR,S13,GF0203,TE,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0203,TE,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0203,TE,NL	363.0 	426.0 	306.0 	348.0 	288.0 	273.0 	308.0 
A,MIO_EUR,S13,GF0203,TE,NO	75.6 	132.2 	152.7 	121.7 	143.1 	134.8 	138.7 
A,MIO_EUR,S13,GF0203,TE,PL	20.0 	25.7 	44.2 	56.6 	76.6 	80.6 	71.8 
A,MIO_EUR,S13,GF0203,TE,PT	52.3 	53.6 	53.9 	55.4 	59.7 	58.2 	64.7 p
A,MIO_EUR,S13,GF0203,TE,RO	30.0 	33.1 	36.5 	44.0 	52.1 	75.9 	45.9 
A,MIO_EUR,S13,GF0203,TE,SE	230.9 	271.5 	281.9 	286.7 	376.4 	508.8 	413.0 
A,MIO_EUR,S13,GF0203,TE,SI	23.2 	23.4 	23.1 	25.6 	26.0 	24.9 	25.1 
A,MIO_EUR,S13,GF0203,TE,SK	32.3 	22.9 	21.8 	34.3 	37.3 	34.0 	36.2 
A,MIO_EUR,S13,GF0204,TE,AT	0.9 	1.6 	2.2 	2.4 	1.1 	0.9 	1.0 
A,MIO_EUR,S13,GF0204,TE,BE	20.0 	25.1 	23.0 	27.4 	27.5 	28.7 	29.1 
A,MIO_EUR,S13,GF0204,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,MIO_EUR,S13,GF0204,TE,CH	28.6 	27.8 	18.2 	19.0 	22.4 	23.2 	23.5 
A,MIO_EUR,S13,GF0204,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0204,TE,CZ	12.0 	11.3 	14.5 	15.4 	15.1 	16.7 	5.6 
A,MIO_EUR,S13,GF0204,TE,DE	977.0 	963.0 	998.0 	1069.0 	1163.0 p	1174.0 p	1334.0 p
A,MIO_EUR,S13,GF0204,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0204,TE,EA19	2862.8 	2805.1 	2729.5 	2928.1 	3056.6 	3166.6 	3199.6 
A,MIO_EUR,S13,GF0204,TE,EA20	2862.8 	2805.1 	2729.5 	2928.1 	3056.6 	3166.6 	3199.6 
A,MIO_EUR,S13,GF0204,TE,EE	2.1 	1.8 	1.8 	2.0 	3.3 	8.4 	10.5 
A,MIO_EUR,S13,GF0204,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_EUR,S13,GF0204,TE,ES	350.0 	337.0 	233.0 	268.0 	238.0 	255.0 	243.0 p
